"date","stars","text","source","code"
"2019-03-08 10:49:33","1","Von der N26 Bank würde ich jedem dringend abraten. Ich bin seit knapp 10 Monaten Kunde. Und bisher war alles ok. Aber mit dem ersten Problem, das aufgetreten ist, bin ich alleine gelassen und hänge seit zwei Wochen in der Warteschleife des Supports. Und es gibt keinerlei Möglichkeit, telefonisch Kontakt aufzunehmen - alles nur anonyme Chats oder Emails.Mein Bankkonto wurde am 23.02. gehackt bzw. unbefugt wurden meine Zugangsdaten geändert (habe nur eine E-Mail erhalten, dass Änderungen vorgenommen wurden) und ich kann seither nicht mehr auf mein Konto zugreifen und mich nicht mehr einloggen. Ich bin auch im Ungewissen darüber, ob mein Konto leergeräumt wurde. Absolut keine Informationen.Tägliches Nachfragen beim Support per E-Mail oder Chat und ich werde nur hingehalten. ""Zwei Wochen Wartezeit sind normal."" war eine der Antworten. Keine Auskunft, kein Zwischenstand, keine Garnichts.Ich habe (auf Vermutung weil keinerlei Infos von N26) Strafanzeige gegen unbekannt wegen Betrug erstattet und selbst mit der Strafanzeige als Referenz erhalte ich keinerlei Infos zu meinem Sachverhalt...Ich erwarte ja keine Wunder, aber zumindest etwas Entgegenkommen, einen persönlichen Kontakt und einen regelmäßigen Zwischenstand. N26 Bank sieht cool aus und wirkt cool. Aber hier wurde absurd weit digitalisiert und gespart. Ganz ohne menschlichen Kontakt und ohne schnelle Hilfestellung geht Bankgeschäft nicht. Besonders nicht im Not- / Ernstfall.","trustpilot.com","n26"
"2019-03-07 17:16:39","1","Mein Glück war recht kurz mit N26. Sowie Anfragen anstanden und ich, unzufrieden, die Beendigung der Geschäftsverbindung in Betracht gezogen habe, gab es weitere Probleme mit N26. Das Verfahren dauert noch an (über 2 Wochen). Derweil bekomme ich Kontoführungsgebühren aufgeschlagen und Hinweise, ich möchte bitte mein Konto ausgleichen, obwohl ich zuvor das Konto auf Null stellen sollte. Absolut unprofessionell und mehr Schein als Sein. Ich gehe zu meiner Bank zurück. Am Ende habe ich Arbeit und bin um eine Erfahrung reicher. Danke N26!","trustpilot.com","n26"
"2019-03-07 09:13:06","1","Bei mir ist es auch so. Von jetzt auf gleich Konto gesperrt, erst auf Anfrage hin kam eine Email mit Kündigung. Dann habe ich meine neue Bankverbindung inkl. geforderten Nachweisen vor 1 Woche angeliefert, damit mein Restgeld (950€) überwiesen werden können. Bisher kam nur eine email, dass ich einen Nachweis senden soll, der zeigt, dass es mein Konto ist.Hing ja schon an.Support verweist auf Fachabteilung, die ja nicht kontaktiert werden kann. Es ist grauenvoll und unmöglich was die da treiben. Die Kündigung ist am 12.3.19, was glaubt ihr wann ich mein Geld bekomme? Ich schreibe denen schon jeden Tag eine email... mieser Schuppen!","trustpilot.com","n26"
"2019-02-28 11:20:36","5","N26 zählt mit Revolut und Transferwise zu meinen Top-Favoriten in diesem Zukunftssegment, das sich dynamisch weiterentwickeln wird.","trustpilot.com","n26"
"2019-02-27 03:20:28","1","Wie bei den meisten Unternehmen. Qualität herunterschrauben und Mitarbeiter einsparen. Bis vor ein paar Monaten noch telefonisch erreichbar ist dies für alle Kunden nicht nun mehr möglich. Es wird behauptet “ wir (n26) haben herausgefunden das ihre Kunden den Chat bevorzugen” Chat Wartezeiten oftmals 30 min und mehr bis ein Mitarbeiter sich überhaupt meldet. Auf Facebook wird zu dem Thema kaum bis gar nicht reagiert. Oder eben diese Einhornmärchenhafte Story erzählt "" wir tuen es dem Kunden zu liebe"" ein Schelm der denkt hier wird die Wahrheit verdreht. Schlechte Erfahrung mit N26 Chat Support. Kein Ergebnis nach langem schreiben. Langes warten. Wer Zeit und Geduld mitbringt ist hier gut beraten ..... per Chat.Edit 20.4.2019: Antwort von N26 = LÜGE, meine Vorfall war ein paar Tage her als kein durchkommen beim Support war. Uncool Reaktion. gehe jetzt auch zur Bank REVOLUT. Mir reichst. Unehrlichkeit ist leider nur kurzfristig gedacht.","trustpilot.com","n26"
"2019-02-25 15:34:26","1","Falshe Informationen.ACHTUNG - N26 bietet keinen GESCHÄFTSKONTO, sonder NUR einen Konto für Freiberüfler.  Wir sind auf die Falsche Werbung darauf reingefallen und erst als wir alles umgezogen haben, wunderten wir uns dass so viele Transaktionen zuruckgebucht worden ist.  Leider war die Firmenname in der Überweisung nicht der Name des Geschäftführers.Also, trotz der Name ""Business Konto"" ist es nur für Privat Personen, keine Firmen.  Ich bin ziemlich verärgert dass wir jetzt so Viel Zeit verschwendet haben, nur weil N26 nicht in der Lage ist deren Kunden klar zu vermitteln was sie anbieten und was sie nicht anbieten.Leider ist hier Marketing auch nicht einsichtig.  Der Ausdruck ""Business Konto"" führt nicht nur bei mir zu Missverständnisse.  ""Freiberufler"" oder ""Freelancer"" Konto.  Einen Business Konto ist das nicht!  Das musste man mich Geschäftskonto übersetzen.","trustpilot.com","n26"
"2019-02-23 20:10:58","1","N26 Bank GmbH macht einfach so massen Verdachtsanzeigen und es ist einfach nur eine Frechheit! Viel Rennerei, man bekommt sein Geld nicht solange das Verfahren läuft und da Zoll und BKA hinterher hängen kann das mal gut 1 Jahr dauern bis man eine Vorladung erhält. Solange schlummert das Verfahren und leider ist man total machtlos, da ja auch die Bank nach der verfachtsanzeige zum Stillschweigen angehalten ist. Deshalb bekommt man seitens des Chats oder per E-Mail keine Antwort !Danke N26 für diesen „Service“","trustpilot.com","n26"
"2019-02-21 22:53:39","5","Nicht nur für junge Leute! Mit knapp 50 habe ich in meinem Leben viele Banken erlebt, Sparkasse, Deutsche Bank, Postbank .... Keine Bank war so unkompliziert wie N26. Alles ohne Papierkram, von der Kontoeröffnung bis zum Dispo. Ein Irrglaube ist jedoch, dass N26 Schufafrei ist, so wie es in vielen Portalen beworben wird. Ganz im Gegenteil, es erfolgt eine Anfrage an die Schufa und ein Eintrag zum Girokonto. Das ist auch gut so, denn ich selber möchte die Bonität meines gegenüber auch wissen.","trustpilot.com","n26"
"2019-02-20 09:10:01","1","Rate jedem sich eine andere Bank zu suchen.Am 23.01.2019 wurde mein Konto angeblich aufgrund von Routineprufungen kurzzeitig geschlossen. Am 24.1. 2019 kam die Kündigung per Mail mit dem Hinweis das Konto sei bis zum 18.2. Nutzbar.War es aber nicht.Am 18.2. Erneut Email erhalten mit Schließung bzw entknüpfung meines Smartphones. Vom 26.1. Bis 18.2. mehrmals Kundendienst abgeschrieben immer wurde gesagt Geld wurde am 18.2. Überwiesen.Bis heute kein Geld auf dem neuen Konto. Und seit dem 18.2. meldet sich keiner mehr.Es handelt sich um 690 Eur","trustpilot.com","n26"
"2019-02-14 13:40:19","1","Ich bin seit Gründung bei N26.Ich habe es bis vor kurzem noch nicht als Zweitkonto genutzt und bereue es mittlerweile auch es nun getan zu haben.Nach aussen bewirbt sich N26 immer als moderne, coole, neue Bank die alles besser macht als die Bank von nebenan.Ganz ehrlich ? Dachte ich anfangs auch aber nun habe ich festgestellt das die Bank nebenan nicht nur günstiger ist sondern auch direkter.Wenn man ein richtiges Problem hat gibts nur Email oder Chat.Telefonsupport ? Fehlanzeige.Dieser wurde eingestellt um schneller Support leisten zu können.So schnell das mein Anliegen seit einer Woche nicht geklärt, und das Konto nicht nutzbar ist.Auf Nachfrage wird nur mitgeteilt: ""bearbeitet man gerade"".Dann: ""Ist nichts angekommen"", ""Ach doch ... wird nun bearbeitet""Hä ?! Was nun ?Ich muss sagen bei so sensiblen Dingen wie einer Bank, wo auch Existenzen abhängen, darf so etwas nicht passieren.Ich werde N26 als Hauptkonto wieder verlassen und mich lieber wieder an eine regionale Bankfiliale wenden.Da habe ich auch tausende Bankautomaten OHNE mtl. Abhebelimit.All das hatte N26 zu beginn beworben.Draus geworden ist eine Unternehmen was nur WILL und nichts mehr gibt. Unflexibel und unerreichbar. Schade !!!","trustpilot.com","n26"
"2019-02-12 16:08:33","5","Eines vorneweg: N26 ist nicht meine primäre Bank. Ich nutze das Konto beim Reisen, um Geld anzusparen und um hier und da eine Überweisung zu tätigen. Ich nutze auch nur die kostenlose Variante und hebe auch kein Geld ab, somit kann ich nichts zu den ""Premium"" Angeboten sagen.Als kostenloses Zusatzkonto ist N26 top. Die App ist schnell installiert und man kann sich ohne Mühen identifizieren. Ich konnte das ganz bequem bei einem Video-Chat erledigen. Einfach den Personalausweis ans Gesicht halten und ein paar Worte sagen - fertig!Die Karte kam auch zügig und ich muss gestehen: Sie sieht schon richtig schön aus.Das N26 keine ""herkömmliche"" Bank mit Filialen ist, stört mich überhaupt nicht. Über die App kann man alles schnell und einfach erledigen.Was mir richtig gut gefällt:Die einfachen Überweisungen und die Möglichkeit, mit ein paar Klicks eigene ""Unterkonten"" anzulegen, auf die man dann Geld zur Seite legen kann. Natürlich ist das nichts neues, aber wie einfach es hier geht ist erstaunlich. Bei meiner primären Bank muss ich erst ein Formular ausfüllen und unterschreiben, bevor ich ein Unterkonto erstellen kann.Das Manko:Man braucht ein Smartphone, da N26 nur darüber funktioniert. Ein kleiner Bequemlichkeits-Nachteil ist, das man sich alle 30 Tage mit dem eigentlichen Passwort in die App einloggen muss. FaceID oder Fingerabdrucksensor müssen dann wieder neu ""erlaubt"" werden. Nachdem man das gemacht hat, kann man ohne Probleme FaceID oder den Fingerabdruck zum Login nutzen.Meine Empfehlung: Versuchen Sie es einfach mal. Nutzen Sie N26 als Zweit- oder Drittkonto und machen Sie sich mit den Möglichkeiten vertraut. Wenn es Ihnen gefällt, dann können Sie auch einen der Premium-Kontomodelle ausprobieren. Wenn nicht, dann nicht :)","trustpilot.com","n26"
"2019-02-03 22:09:34","1","Benutze seid ca.2 Jahren  N26.Kann leider nicht weiter empfehlen weil angeblich kostenlose Abhebungen  bis auf paar mal begrenzt sind.Telefonisch können sie ca. nach 90 Minuten Wartezeit jemand vielleicht erreichen und wenn sie endlich durchgekommen sind dann erwartet sie ein Sehr sehr unfreundliche total gestresste Mitarbeiter.Seid Oktober 2018 versuche ich meine Konto bei der N26 zu kündigen Per Mail /Fax/Einschreiben etc, aber leider vergeblich.Diese Woche habe ich erneut eine Kündigung mit Einschreiben und Rückschein geschickt, mal sehen ob es klappt.Wenns nicht klappt dann werde ich das ganze an einen Anwalt weitergeben.Also Leute Finger weg von dem angeblich Kostengünstigen Smartphon Banking so einfach kommt ihr da nicht mehr raus.","trustpilot.com","n26"
"2019-02-02 11:47:55","1","Support antwortet Tage lange nicht. Und wenn dann werden die Fragen nicht bzw. nur teilweise beantwortet Für mich schlimmer als eine traditionelle Bank.","trustpilot.com","n26"
"2019-02-01 15:30:30","5","Super Bank. Beim Chat musste ich nicht lange warten. Auf meine E-Mail habe ich auch innerhalb von ein paar Tagen eine Antwort erhalten. Ich habe nun auf das Metal Konto gewechselt.","trustpilot.com","n26"
"2019-02-01 01:11:18","1","Ich bin selber n26 Kunde und extrem Unzufrieden mit dem Schlechten Support. Keine anrufe möglich, nichtmal Rückrufe werden angeboten.  Sobald man wirklich Hilfe braucht , wird man sehen was es für eine Anstrengung ist , mit Übervorderten , Schlecht ausgebildeten ""Studenten"" zu chatten. Mehrfach einfach aus dem chat geworfen zu werden - Beschwerden werden verschleppt, nur  35% meiner anfragen überhaupt beantwortet.. Oder inhaltlich erst garnicht verstanden.  alles in allem kann ich n26 nicht als ernst zu nehmende Bank Lösung empfehlen. Technisch gesehen hab ich hier und da mal Schwierigkeiten mit der Akzeptanz oder mit der Bargeldabhebung, Support sagt zu 90% immer das selbe. Müsste doch gehen - das liegt nicht an uns , das liegt an dem Hotel, der Fluggesellschaft, an mcdonalds , oder dem System des Anbieters im Allgemeinen .. ""immer an anderen""    Unterm strich ist N26 eine Bank wo ich nach 3 Jahren sagen kann, NICHT als HauptKonto zu empfehlen ! Als Kostenloses SpielKonto vielleicht.. . Ach ja & das ding mit dem Du - Ich : wieso Duzen sie mich ? n26: Steht so in den AGB's dafür hast du unterschrieben.. Ich : ich möchte das nicht. N26: dann Kündige - ich mach nur mein Job.  01.02.2019","trustpilot.com","n26"
"2019-01-31 14:58:31","1","Das Verhalten, der Support und die Arbeit der Bank ist meiner Erfahrung nach grauenhaft. Wichtige Dokumente verschwinden komischerweise 2 mal, der Support erzählt einem Unsinn und hilft nicht weiter bzw. beendet einfach das Gespräch. Ich kann nur empfehlen die Finger davon zu lassen.","trustpilot.com","n26"
"2019-01-31 10:48:34","3","Habe mehr als 40.000 Euro Umsatz letztes Jahr auf deren Konto gehabt. Ein Wechsel zu N26 Metall wird mir trotzdem nicht ermöglicht. Bin ansonsten zufrieden. Aber die wollen an mir anscheinend kein Geld verdienen indem Sie mich für Metall mehr zahlen lassen.","trustpilot.com","n26"
"2019-01-29 21:41:24","1","Am 21.01.2019 wurde mir über Pfändung meines Kontos mitgeteilt, welches daher gleichzeitig gesperrt wurde. In der eingehenden Email hat man unter anderem angeboten, den Gläubiger direkt vom N26 Konto zu bezahlen, falls der Betrag darauf ausreicht. Da der Betrag auf dem Konto fast 3 mal so hoch ist, habe ich die Bank direkt per Email mit allen Notwendigen Verifizierungsschritten beauftragt, den Betrag samt evtl. Gebühren zu begleichen. In der Email von der Bank stand, dass dafür 3-4 Tage gebraucht werden. Als nach 3 Tagen nichts passiert ist, hat man mir per Chat bestätigt, dass mein Überweisungsauftrag ausreichend verifiziert vorliegt und die ""entsprechende Abteilung"" sich darum kümmert. Als heute, 8 Tage nach der Pfändung, immer noch nichts passiert ist, habe ich noch ein mal den Chat gestartet und erklärt, dass es Ende des Monates ist und ich den Zugriff zum Konto für wichtige Zahlungen brauche und dementsprechend sehr dringend auf die Entsperrung des Kontos angewiesen bin.  Die Rückmeldung war praktisch identisch der von meinem ersten Kontakt. Fazit: Ich bekomme bereits 8 Tage lang weder den Gläubiger trotz ausreichend Geld auf dem Konto bezahlt noch eine Rückmeldung, warum es so ist bzw. dass es evtl. ein Problem gäbe.Aus welchem Grund es bei N26 auch immer so läuft, sind sowohl die Kommunikation mit den Kunden als auch die Dauer der Abläufe absolut mangelhaft. Dazu kommt, dass es bei mir bereits keine erste negative Erfahrung mit N26 ist. Abschließend möchte ich noch bemängeln, dass das Zirkus, das N26 ""Kundenschutz"" bzw. ""Datenschutz"" oder wie auch immer nennt, einfach nur gewaltig und auf Kosten der Benutzerfreundlichkeit übertrieben ist. So hat man unzählige Verifizierungsschritte eingebaut, die in deren Zahl einfach nur nerven. So starte ich den Support-Chat von der N26-App, die für jedes Konto nur einmal auf einem Mobiltelefon installiert und erst mir Passworteingabe oder Face-ID gestartet werden kann und zwar auf meinem ebenfalls durch Face-ID oder Passworteingabe zu entsperrenden iPhone. Dann kann ich zwar alle Umsätze sehen, muss mich für den Kundenchat noch mehrstufig durch Geburtsort, den auf der Karte angegebenen Token und auch noch durch die Nennung eines Umsatzes auf meinem Konto verifizieren. Das komische ist aber, dass ich zweimal aufeinander beim Starten vom Kundenchat gebeten wurde, denselben Umsatz zu nennen, genauer gesagt den fünftletzten. Und da sich während der Sperrung nichts tut, ist das beide Male derselbe Umsatz gewesen.Hätte ich heute den Bedarf ein neues Konto zu eröffnen, würde ich mich mit meinen N26-Erfahrungen definitiv für einen anderen Anbieter entscheiden.","trustpilot.com","n26"
"2019-01-26 14:26:34","1","Zuerst hies es Kontenloses Konto, dann wurden 6€ Monatlich abgebucht ohne weitere Informationen an mich. Und nchdem ich fragte warum hies es, aufgrund meiner Bonität müsste ich gebühren zahlen laut AGB‘s. Habe sofort gekündigt, weil es für mich täuschung ist, muss ich nicht haben.","trustpilot.com","n26"
"2019-01-23 07:53:44","1","dasselbe kann Ich schon vor der Eröffnung menes Kontos, also während der Antragstellung sagen: die erkennen nicht mal eine reguläre deutsche Mobilnummer an","trustpilot.com","n26"
"2019-01-22 09:55:00","1","Schlechter sind leider nichtmals Banken in Zimbabwe","trustpilot.com","n26"
"2019-01-21 13:28:46","5","Klasse Bank, alles lässt sich über die App regeln. Dazu ist der Support kompetent und freundlich!","trustpilot.com","n26"
"2019-01-18 22:50:22","5","Nicht viel zu sagen: ich liebe es!","trustpilot.com","n26"
"2019-01-18 12:14:38","1","Mir wurde wurde am 03.01.2019 mein N26 Konto aufgrund einer Angeblichen Routineüberprüfung Gesperrt. Der komplette Zahlungsverkehr war sofort Eingeschränkt. E-Mails wurden nicht beantwortet, inkompetenter Chat. Heute haben wir den 18.01.2019 und leider noch immer nichts. Weder kann ich über meinen vier stelligen Betrag Verfügen noch bekommt man eine Antwort. Es heißt immer nur im Chat, die Kollegen sind am Ball und melden sich.....ich soll noch ein wenig Geduld haben. Das ist alles eine Frechheit so dass ich heute meinen Rechtsanwalt Beauftragt habe. Eine E-Mail habe ich auch Geschrieben und die BaFin ins CC gesetzt, aber auch keine Reaktion !","trustpilot.com","n26"
